case_id,image_path,mask_path,split
387,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\387.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\387.nii.gz,train
388,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\388.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\388.nii.gz,test
389,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\389.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\389.nii.gz,train
39,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\39.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\39.nii.gz,train
390,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\390.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\390.nii.gz,train
391,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\391.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\391.nii.gz,train
392,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\392.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\392.nii.gz,train
393,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\393.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\393.nii.gz,test
394,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\394.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\394.nii.gz,test
395,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\395.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\395.nii.gz,train
396,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\396.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\396.nii.gz,train
397,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\397.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\397.nii.gz,train
398,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\398.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\398.nii.gz,test
399,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\399.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\399.nii.gz,train
4,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\4.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\4.nii.gz,train
40,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\40.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\40.nii.gz,train
400,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\400.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\400.nii.gz,train
401,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\401.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\401.nii.gz,train
402,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\402.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\402.nii.gz,train
403,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\403.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\403.nii.gz,train
404,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\404.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\404.nii.gz,train
405,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\405.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\405.nii.gz,train
406,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\406.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\406.nii.gz,train
407,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\407.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\407.nii.gz,train
408,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\408.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\408.nii.gz,train
409,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\409.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\409.nii.gz,train
41,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\41.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\41.nii.gz,test
410,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\410.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\410.nii.gz,train
411,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\411.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\411.nii.gz,train
412,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\412.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\412.nii.gz,train
413,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\413.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\413.nii.gz,train
414,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\414.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\414.nii.gz,test
415,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\415.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\415.nii.gz,train
416,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\416.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\416.nii.gz,train
417,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\417.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\417.nii.gz,train
418,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\418.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\418.nii.gz,test
419,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\419.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\419.nii.gz,train
42,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\42.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\42.nii.gz,train
420,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\420.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\420.nii.gz,train
421,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\421.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\421.nii.gz,train
422,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\422.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\422.nii.gz,train
423,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\423.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\423.nii.gz,test
424,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\424.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\424.nii.gz,train
425,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\425.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\425.nii.gz,test
426,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\426.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\426.nii.gz,train
427,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\427.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\427.nii.gz,test
428,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\428.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\428.nii.gz,train
429,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\429.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\429.nii.gz,train
43,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\43.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\43.nii.gz,train
430,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\430.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\430.nii.gz,train
431,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\431.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\431.nii.gz,test
432,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\432.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\432.nii.gz,test
433,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\433.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\433.nii.gz,train
434,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\434.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\434.nii.gz,train
435,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\435.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\435.nii.gz,train
436,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\436.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\436.nii.gz,train
437,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\437.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\437.nii.gz,train
438,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\438.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\438.nii.gz,test
439,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\439.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\439.nii.gz,train
44,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\44.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\44.nii.gz,train
440,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\440.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\440.nii.gz,train
441,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\441.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\441.nii.gz,train
442,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\442.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\442.nii.gz,test
443,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\443.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\443.nii.gz,train
444,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\444.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\444.nii.gz,train
445,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\445.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\445.nii.gz,train
446,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\446.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\446.nii.gz,train
447,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\447.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\447.nii.gz,train
448,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\448.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\448.nii.gz,train
449,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\449.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\449.nii.gz,train
45,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\45.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\45.nii.gz,train
450,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\450.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\450.nii.gz,train
451,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\451.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\451.nii.gz,train
452,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\452.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\452.nii.gz,train
453,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\453.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\453.nii.gz,train
454,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\454.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\454.nii.gz,train
455,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\455.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\455.nii.gz,train
456,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\456.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\456.nii.gz,train
457,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\457.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\457.nii.gz,train
458,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\458.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\458.nii.gz,train
459,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\459.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\459.nii.gz,train
46,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\46.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\46.nii.gz,train
460,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\460.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\460.nii.gz,train
461,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\461.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\461.nii.gz,train
462,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\462.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\462.nii.gz,train
463,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\463.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\463.nii.gz,train
464,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\464.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\464.nii.gz,train
465,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\465.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\465.nii.gz,train
466,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\466.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\466.nii.gz,test
467,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\467.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\467.nii.gz,train
468,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\468.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\468.nii.gz,train
469,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\469.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\469.nii.gz,test
47,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\47.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\47.nii.gz,train
470,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\470.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\470.nii.gz,train
471,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\471.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\471.nii.gz,train
472,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\472.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\472.nii.gz,train
473,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\473.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\473.nii.gz,train
474,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\474.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\474.nii.gz,train
475,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\475.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\475.nii.gz,train
476,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\476.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\476.nii.gz,train
477,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\477.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\477.nii.gz,train
478,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\478.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\478.nii.gz,train
479,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\479.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\479.nii.gz,train
48,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\48.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\48.nii.gz,train
480,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\480.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\480.nii.gz,train
481,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\481.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\481.nii.gz,test
482,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\482.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\482.nii.gz,train
483,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\483.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\483.nii.gz,train
484,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\484.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\484.nii.gz,train
485,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\485.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\485.nii.gz,test
486,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\486.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\486.nii.gz,train
487,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\487.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\487.nii.gz,train
488,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\488.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\488.nii.gz,test
489,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\489.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\489.nii.gz,train
49,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\49.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\49.nii.gz,train
490,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\490.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\490.nii.gz,train
491,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\491.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\491.nii.gz,test
492,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\492.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\492.nii.gz,train
493,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\493.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\493.nii.gz,train
494,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\494.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\494.nii.gz,test
495,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\495.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\495.nii.gz,train
496,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\496.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\496.nii.gz,train
497,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\497.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\497.nii.gz,train
498,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\498.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\498.nii.gz,train
499,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\499.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\499.nii.gz,train
5,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\5.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\5.nii.gz,test
50,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\50.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\50.nii.gz,train
500,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\500.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\500.nii.gz,train
501,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\501.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\501.nii.gz,train
502,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\502.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\502.nii.gz,train
503,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\503.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\503.nii.gz,train
504,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\504.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\504.nii.gz,test
505,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\505.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\505.nii.gz,train
506,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\506.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\506.nii.gz,train
507,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\507.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\507.nii.gz,train
508,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\508.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\508.nii.gz,train
509,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\509.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\509.nii.gz,train
51,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\51.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\51.nii.gz,train
510,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\510.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\510.nii.gz,train
511,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\511.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\511.nii.gz,train
512,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\512.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\512.nii.gz,train
513,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\513.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\513.nii.gz,train
514,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\514.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\514.nii.gz,test
515,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\515.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\515.nii.gz,train
516,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\516.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\516.nii.gz,train
517,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\517.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\517.nii.gz,train
518,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\518.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\518.nii.gz,train
519,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\519.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\519.nii.gz,train
52,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\52.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\52.nii.gz,train
520,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\520.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\520.nii.gz,train
521,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\521.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\521.nii.gz,train
522,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\522.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\522.nii.gz,train
523,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\523.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\523.nii.gz,train
524,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\524.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\524.nii.gz,train
525,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\525.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\525.nii.gz,train
526,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\526.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\526.nii.gz,train
527,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\527.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\527.nii.gz,train
528,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\528.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\528.nii.gz,train
529,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\529.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\529.nii.gz,train
53,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\53.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\53.nii.gz,test
